Convergence_Analysis_9x9
160	1	1	1
67	0	0	0	1	1	1	0.666666	0	2.666664
68	0	0	0	1	1	1	1	0	2.666664
69	0	0	0	1	1	1	0	0.333333	2.666664
70	0	0	0	1	1	1	0.333333	0.333333	2.666664
71	0	0	0	1	1	1	0.666666	0.333333	2.666664
72	0	0	0	1	1	1	1	0.333333	2.666664
73	0	0	0	1	1	1	0	0.666666	2.666664
74	0	0	0	1	1	1	0.333333	0.666666	2.666664
75	0	0	0	1	1	1	0.666666	0.666666	2.666664
76	0	0	0	1	1	1	1	0.666666	2.666664
77	0	0	0	1	1	1	0	1	2.666664
78	0	0	0	1	1	1	0.333333	1	2.666664
79	0	0	0	1	1	1	0.666666	1	2.666664
80	0	0	0	1	1	1	1	1	2.666664
81	0	0	0	1	1	1	0	0	3.333330
82	0	0	0	1	1	1	0.333333	0	3.333330
83	0	0	0	1	1	1	0.666666	0	3.333330
84	0	0	0	1	1	1	1	0	3.333330
85	0	0	0	1	1	1	0	0.333333	3.333330
86	0	0	0	1	1	1	0.333333	0.333333	3.333330
87	0	0	0	1	1	1	0.666666	0.333333	3.333330
88	0	0	0	1	1	1	1	0.333333	3.333330
89	0	0	0	1	1	1	0	0.666666	3.333330
90	0	0	0	1	1	1	0.333333	0.666666	3.333330
91	0	0	0	1	1	1	0.666666	0.666666	3.333330
92	0	0	0	1	1	1	1	0.666666	3.333330
93	0	0	0	1	1	1	0	1	3.333330
94	0	0	0	1	1	1	0.333333	1	3.333330
95	0	0	0	1	1	1	0.666666	1	3.333330
96	0	0	0	1	1	1	1	1	3.333330
97	0	0	0	1	1	1	0	0	3.999996
98	0	0	0	1	1	1	0.333333	0	3.999996
99	0	0	0	1	1	1	0.666666	0	3.999996
100	0	0	0	1	1	1	1	0	3.999996
101	0	0	0	1	1	1	0	0.333333	3.999996
102	0	0	0	1	1	1	0.333333	0.333333	3.999996
103	0	0	0	1	1	1	0.666666	0.333333	3.999996
104	0	0	0	1	1	1	1	0.333333	3.999996
105	0	0	0	1	1	1	0	0.666666	3.999996
106	0	0	0	1	1	1	0.333333	0.666666	3.999996
107	0	0	0	1	1	1	0.666666	0.666666	3.999996
108	0	0	0	1	1	1	1	0.666666	3.999996
109	0	0	0	1	1	1	0	1	3.999996
110	0	0	0	1	1	1	0.333333	1	3.999996
111	0	0	0	1	1	1	0.666666	1	3.999996
112	0	0	0	1	1	1	1	1	3.999996
113	0	0	0	1	1	1	0	0	4.666662
114	0	0	0	1	1	1	0.333333	0	4.666662
115	0	0	0	1	1	1	0.666666	0	4.666662
116	0	0	0	1	1	1	1	0	4.666662
117	0	0	0	1	1	1	0	0.333333	4.666662
118	0	0	0	1	1	1	0.333333	0.333333	4.666662
119	0	0	0	1	1	1	0.666666	0.333333	4.666662
120	0	0	0	1	1	1	1	0.333333	4.666662
121	0	0	0	1	1	1	0	0.666666	4.666662
122	0	0	0	1	1	1	0.333333	0.666666	4.666662
123	0	0	0	1	1	1	0.666666	0.666666	4.666662
124	0	0	0	1	1	1	1	0.666666	4.666662
125	0	0	0	1	1	1	0	1	4.666662
126	0	0	0	1	1	1	0.333333	1	4.666662
127	0	0	0	1	1	1	0.666666	1	4.666662
128	0	0	0	1	1	1	1	1	4.666662
129	0	0	0	1	1	1	0	0	5.333328
130	0	0	0	1	1	1	0.333333	0	5.333328
131	0	0	0	1	1	1	0.666666	0	5.333328
132	0	0	0	1	1	1	1	0	5.333328
133	0	0	0	1	1	1	0	0.333333	5.333328
134	0	0	0	1	1	1	0.333333	0.333333	5.333328
135	0	0	0	1	1	1	0.666666	0.333333	5.333328
136	0	0	0	1	1	1	1	0.333333	5.333328
137	0	0	0	1	1	1	0	0.666666	5.333328
138	0	0	0	1	1	1	0.333333	0.666666	5.333328
139	0	0	0	1	1	1	0.666666	0.666666	5.333328
140	0	0	0	1	1	1	1	0.666666	5.333328
141	0	0	0	1	1	1	0	1	5.333328
142	0	0	0	1	1	1	0.333333	1	5.333328
143	0	0	0	1	1	1	0.666666	1	5.333328
144	0	0	0	1	1	1	1	1	5.333328
145	0	0	0	1	1	1	0	0	6
146	0	0	0	1	1	1	0.333333	0	6
147	0	0	0	1	1	1	0.666666	0	6
148	0	0	0	1	1	1	1	0	6
149	0	0	0	1	1	1	0	0.333333	6
150	0	0	0	1	1	1	0.333333	0.333333	6
151	0	0	0	1	1	1	0.666666	0.333333	6
152	0	0	0	1	1	1	1	0.333333	6
153	0	0	0	1	1	1	0	0.666666	6
154	0	0	0	1	1	1	0.333333	0.666666	6
155	0	0	0	1	1	1	0.666666	0.666666	6
156	0	0	0	1	1	1	1	0.666666	6
157	0	0	0	1	1	1	0	1	6
158	0	0	0	1	1	1	0.333333	1	6
159	0	0	0	1	1	1	0.666666	1	6
160	0	0	0	1	1	1	1	1	6
1	8
145	3	3.333333 
146	3	6.666666
147	3	6.666666
148	3	3.333333 
157	3	-3.333333 
158	3	-6.666666
159	3	-6.666666
160	3	-3.333333 
4	81	1	
1	1e8	0	
1	1	2	6	5	17	18	22	21	1
2	2	3	7	6	18	19	23	22	1
3	3	4	8	7	19	20	24	23	1
4	5	6	10	9	21	22	26	25	1
5	6	7	11	10	22	23	27	26	1
6	7	8	12	11	23	24	28	27	1
7	9	10	14	13	25	26	30	29	1
8	10	11	15	14	26	27	31	30	1
9	11	12	16	15	27	28	32	31	1
10	17	18	22	21	33	34	38	37	1
11	18	19	23	22	34	35	39	38	1
12	19	20	24	23	35	36	40	39	1
13	21	22	26	25	37	38	42	41	1
14	22	23	27	26	38	39	43	42	1
15	23	24	28	27	39	40	44	43	1
16	25	26	30	29	41	42	46	45	1
17	26	27	31	30	42	43	47	46	1
18	27	28	32	31	43	44	48	47	1
19	33	34	38	37	49	50	54	53	1
20	34	35	39	38	50	51	55	54	1
21	35	36	40	39	51	52	56	55	1
22	37	38	42	41	53	54	58	57	1
23	38	39	43	42	54	55	59	58	1
24	39	40	44	43	55	56	60	59	1
25	41	42	46	45	57	58	62	61	1
26	42	43	47	46	58	59	63	62	1
27	43	44	48	47	59	60	64	63	1
28	49	50	54	53	65	66	70	69	1
29	50	51	55	54	66	67	71	70	1
30	51	52	56	55	67	68	72	71	1
31	53	54	58	57	69	70	74	73	1
32	54	55	59	58	70	71	75	74	1
33	55	56	60	59	71	72	76	75	1
34	57	58	62	61	73	74	78	77	1
35	58	59	63	62	74	75	79	78	1
36	59	60	64	63	75	76	80	79	1
37	65	66	70	69	81	82	86	85	1
38	66	67	71	70	82	83	87	86	1
39	67	68	72	71	83	84	88	87	1
40	69	70	74	73	85	86	90	89	1
41	70	71	75	74	86	87	91	90	1
42	71	72	76	75	87	88	92	91	1
43	73	74	78	77	89	90	94	93	1
44	74	75	79	78	90	91	95	94	1
45	75	76	80	79	91	92	96	95	1
46	81	82	86	85	97	98	102	101	1
47	82	83	87	86	98	99	103	102	1
48	83	84	88	87	99	100	104	103	1
49	85	86	90	89	101	102	106	105	1
50	86	87	91	90	102	103	107	106	1
51	87	88	92	91	103	104	108	107	1
52	89	90	94	93	105	106	110	109	1
53	90	91	95	94	106	107	111	110	1
54	91	92	96	95	107	108	112	111	1
55	97	98	102	101	113	114	118	117	1
56	98	99	103	102	114	115	119	118	1
57	99	100	104	103	115	116	120	119	1
58	101	102	106	105	117	118	122	121	1
59	102	103	107	106	118	119	123	122	1
60	103	104	108	107	119	120	124	123	1
61	105	106	110	109	121	122	126	125	1
62	106	107	111	110	122	123	127	126	1
63	107	108	112	111	123	124	128	127	1
64	113	114	118	117	129	130	134	133	1
65	114	115	119	118	130	131	135	134	1
66	115	116	120	119	131	132	136	135	1
67	117	118	122	121	133	134	138	137	1
68	118	119	123	122	134	135	139	138	1
69	119	120	124	123	135	136	140	139	1
70	121	122	126	125	137	138	142	141	1
71	122	123	127	126	138	139	143	142	1
72	123	124	128	127	139	140	144	143	1
73	129	130	134	133	145	146	150	149	1
74	130	131	135	134	146	147	151	150	1
75	131	132	136	135	147	148	152	151	1
76	133	134	138	137	149	150	154	153	1
77	134	135	139	138	150	151	155	154	1
78	135	136	140	139	151	152	156	155	1
79	137	138	142	141	153	154	158	157	1
80	138	139	143	142	154	155	159	158	1
81	139	140	144	143	155	156	160	159	1
